"PMMID","MeterName","kWh","DateTime"
32,"MDB4-2",81791049,2017-05-15 06:50:00
30,"MDB3-2",876579,2017-05-15 06:50:00
28,"MDB1-1",2328689,2017-05-15 06:50:00
36,"MDB4-1",2071866,2017-05-15 06:50:00
175,"MDB3-1",265723,2017-05-15 06:50:00
25,"MDB7-1",1456042,2017-05-15 06:50:00
26,"MDB7-2",3853672,2017-05-15 06:49:00
37,"MDB5-1",116962,2017-05-15 06:49:00
33,"MDB2-3",7159214,2017-05-15 06:49:00
31,"MDB2-2",1427725,2017-05-15 06:49:00
28,"MDB1-1",2328682,2017-05-15 06:49:00
36,"MDB4-1",2071858,2017-05-15 06:49:00
25,"MDB7-1",1456035,2017-05-15 06:49:00
32,"MDB4-2",81791031,2017-05-15 06:49:00
30,"MDB3-2",876579,2017-05-15 06:49:00
175,"MDB3-1",265719,2017-05-15 06:49:00
29,"MDB2-1",2141989,2017-05-15 06:48:00
26,"MDB7-2",3853668,2017-05-15 06:48:00
37,"MDB5-1",116961,2017-05-15 06:48:00
33,"MDB2-3",7159214,2017-05-15 06:48:00
36,"MDB4-1",2071851,2017-05-15 06:48:00
28,"MDB1-1",2328676,2017-05-15 06:48:00
25,"MDB7-1",1456027,2017-05-15 06:48:00
32,"MDB4-2",81791014,2017-05-15 06:48:00
30,"MDB3-2",876579,2017-05-15 06:48:00
175,"MDB3-1",265715,2017-05-15 06:48:00
29,"MDB2-1",2141985,2017-05-15 06:48:00
26,"MDB7-2",3853663,2017-05-15 06:47:00
37,"MDB5-1",116961,2017-05-15 06:47:00
33,"MDB2-3",7159213,2017-05-15 06:47:00
30,"MDB3-2",876579,2017-05-15 06:47:00
32,"MDB4-2",81790997,2017-05-15 06:47:00
36,"MDB4-1",2071843,2017-05-15 06:47:00
25,"MDB7-1",1456020,2017-05-15 06:47:00
175,"MDB3-1",265712,2017-05-15 06:47:00
28,"MDB1-1",2328669,2017-05-15 06:47:00
29,"MDB2-1",2141980,2017-05-15 06:46:00
26,"MDB7-2",3853659,2017-05-15 06:46:00
31,"MDB2-2",1427715,2017-05-15 06:46:00
37,"MDB5-1",116961,2017-05-15 06:46:00
30,"MDB3-2",876579,2017-05-15 06:46:00
175,"MDB3-1",265709,2017-05-15 06:46:00
32,"MDB4-2",81790981,2017-05-15 06:46:00
28,"MDB1-1",2328663,2017-05-15 06:46:00
36,"MDB4-1",2071835,2017-05-15 06:46:00
25,"MDB7-1",1456013,2017-05-15 06:46:00
29,"MDB2-1",2141976,2017-05-15 06:45:00
26,"MDB7-2",3853654,2017-05-15 06:45:00
31,"MDB2-2",1427711,2017-05-15 06:45:00
33,"MDB2-3",7159213,2017-05-15 06:45:00
37,"MDB5-1",116961,2017-05-15 06:45:00
36,"MDB4-1",2071827,2017-05-15 06:45:00
28,"MDB1-1",2328657,2017-05-15 06:45:00
30,"MDB3-2",876579,2017-05-15 06:45:00
175,"MDB3-1",265706,2017-05-15 06:45:00
32,"MDB4-2",81790964,2017-05-15 06:45:00
25,"MDB7-1",1456005,2017-05-15 06:45:00
29,"MDB2-1",2141972,2017-05-15 06:44:00
26,"MDB7-2",3853650,2017-05-15 06:44:00
33,"MDB2-3",7159213,2017-05-15 06:44:00
37,"MDB5-1",116961,2017-05-15 06:44:00
31,"MDB2-2",1427708,2017-05-15 06:44:00
36,"MDB4-1",2071820,2017-05-15 06:44:00
175,"MDB3-1",265703,2017-05-15 06:44:00
28,"MDB1-1",2328651,2017-05-15 06:44:00
25,"MDB7-1",1455998,2017-05-15 06:44:00
30,"MDB3-2",876579,2017-05-15 06:44:00
32,"MDB4-2",81790947,2017-05-15 06:44:00
29,"MDB2-1",2141967,2017-05-15 06:43:00
26,"MDB7-2",3853646,2017-05-15 06:43:00
31,"MDB2-2",1427705,2017-05-15 06:43:00
25,"MDB7-1",1455991,2017-05-15 06:43:00
32,"MDB4-2",81790930,2017-05-15 06:43:00
175,"MDB3-1",265700,2017-05-15 06:43:00
28,"MDB1-1",2328645,2017-05-15 06:43:00
36,"MDB4-1",2071812,2017-05-15 06:43:00
30,"MDB3-2",876579,2017-05-15 06:43:00
29,"MDB2-1",2141963,2017-05-15 06:42:00
26,"MDB7-2",3853641,2017-05-15 06:42:00
37,"MDB5-1",116960,2017-05-15 06:42:00
33,"MDB2-3",7159213,2017-05-15 06:42:00
31,"MDB2-2",1427702,2017-05-15 06:42:00
175,"MDB3-1",265696,2017-05-15 06:42:00
36,"MDB4-1",2071805,2017-05-15 06:42:00
30,"MDB3-2",876579,2017-05-15 06:42:00
28,"MDB1-1",2328639,2017-05-15 06:42:00
25,"MDB7-1",1455984,2017-05-15 06:42:00
32,"MDB4-2",81790913,2017-05-15 06:42:00
29,"MDB2-1",2141959,2017-05-15 06:41:00
26,"MDB7-2",3853636,2017-05-15 06:41:00
33,"MDB2-3",7159213,2017-05-15 06:41:00
37,"MDB5-1",116960,2017-05-15 06:41:00
31,"MDB2-2",1427698,2017-05-15 06:41:00
32,"MDB4-2",81790896,2017-05-15 06:41:00
25,"MDB7-1",1455978,2017-05-15 06:41:00
28,"MDB1-1",2328634,2017-05-15 06:41:00
30,"MDB3-2",876579,2017-05-15 06:41:00
36,"MDB4-1",2071797,2017-05-15 06:41:00
175,"MDB3-1",265693,2017-05-15 06:41:00
29,"MDB2-1",2141954,2017-05-15 06:40:00
26,"MDB7-2",3853632,2017-05-15 06:40:00
37,"MDB5-1",116960,2017-05-15 06:40:00
31,"MDB2-2",1427695,2017-05-15 06:40:00
33,"MDB2-3",7159213,2017-05-15 06:40:00
36,"MDB4-1",2071789,2017-05-15 06:40:00
175,"MDB3-1",265690,2017-05-15 06:40:00
30,"MDB3-2",876579,2017-05-15 06:40:00
32,"MDB4-2",81790879,2017-05-15 06:40:00
28,"MDB1-1",2328629,2017-05-15 06:40:00
25,"MDB7-1",1455971,2017-05-15 06:40:00
29,"MDB2-1",2141950,2017-05-15 06:39:00
26,"MDB7-2",3853628,2017-05-15 06:39:00
33,"MDB2-3",7159212,2017-05-15 06:39:00
37,"MDB5-1",116960,2017-05-15 06:39:00
25,"MDB7-1",1455964,2017-05-15 06:39:00
32,"MDB4-2",81790862,2017-05-15 06:39:00
36,"MDB4-1",2071782,2017-05-15 06:39:00
175,"MDB3-1",265687,2017-05-15 06:39:00
30,"MDB3-2",876579,2017-05-15 06:39:00
28,"MDB1-1",2328624,2017-05-15 06:39:00
29,"MDB2-1",2141945,2017-05-15 06:39:00
26,"MDB7-2",3853623,2017-05-15 06:38:00
31,"MDB2-2",1427688,2017-05-15 06:38:00
33,"MDB2-3",7159212,2017-05-15 06:38:00
37,"MDB5-1",116960,2017-05-15 06:38:00
175,"MDB3-1",265684,2017-05-15 06:38:00
28,"MDB1-1",2328619,2017-05-15 06:38:00
25,"MDB7-1",1455957,2017-05-15 06:38:00
32,"MDB4-2",81790845,2017-05-15 06:38:00
30,"MDB3-2",876579,2017-05-15 06:38:00
36,"MDB4-1",2071774,2017-05-15 06:38:00
26,"MDB7-2",3853619,2017-05-15 06:37:00
37,"MDB5-1",116959,2017-05-15 06:37:00
31,"MDB2-2",1427685,2017-05-15 06:37:00
33,"MDB2-3",7159212,2017-05-15 06:37:00
36,"MDB4-1",2071767,2017-05-15 06:37:00
30,"MDB3-2",876579,2017-05-15 06:37:00
32,"MDB4-2",81790828,2017-05-15 06:37:00
28,"MDB1-1",2328614,2017-05-15 06:37:00
25,"MDB7-1",1455950,2017-05-15 06:37:00
175,"MDB3-1",265680,2017-05-15 06:37:00
26,"MDB7-2",3853615,2017-05-15 06:36:00
33,"MDB2-3",7159212,2017-05-15 06:36:00
32,"MDB4-2",81790811,2017-05-15 06:36:00
36,"MDB4-1",2071759,2017-05-15 06:36:00
28,"MDB1-1",2328608,2017-05-15 06:36:00
25,"MDB7-1",1455944,2017-05-15 06:36:00
30,"MDB3-2",876579,2017-05-15 06:36:00
175,"MDB3-1",265676,2017-05-15 06:36:00
26,"MDB7-2",3853610,2017-05-15 06:35:00
33,"MDB2-3",7159212,2017-05-15 06:35:00
31,"MDB2-2",1427679,2017-05-15 06:35:00
37,"MDB5-1",116959,2017-05-15 06:35:00
28,"MDB1-1",2328603,2017-05-15 06:35:00
32,"MDB4-2",81790793,2017-05-15 06:35:00
30,"MDB3-2",876579,2017-05-15 06:35:00
25,"MDB7-1",1455937,2017-05-15 06:35:00
36,"MDB4-1",2071752,2017-05-15 06:35:00
175,"MDB3-1",265671,2017-05-15 06:35:00
29,"MDB2-1",2141928,2017-05-15 06:34:00
26,"MDB7-2",3853606,2017-05-15 06:34:00
37,"MDB5-1",116959,2017-05-15 06:34:00
33,"MDB2-3",7159212,2017-05-15 06:34:00
31,"MDB2-2",1427675,2017-05-15 06:34:00
28,"MDB1-1",2328598,2017-05-15 06:34:00
32,"MDB4-2",81790775,2017-05-15 06:34:00
25,"MDB7-1",1455930,2017-05-15 06:34:00
30,"MDB3-2",876579,2017-05-15 06:34:00
175,"MDB3-1",265666,2017-05-15 06:34:00
36,"MDB4-1",2071745,2017-05-15 06:34:00
29,"MDB2-1",2141924,2017-05-15 06:33:00
26,"MDB7-2",3853601,2017-05-15 06:33:00
37,"MDB5-1",116959,2017-05-15 06:33:00
31,"MDB2-2",1427672,2017-05-15 06:33:00
33,"MDB2-3",7159212,2017-05-15 06:33:00
32,"MDB4-2",81790757,2017-05-15 06:33:00
36,"MDB4-1",2071737,2017-05-15 06:33:00
28,"MDB1-1",2328592,2017-05-15 06:33:00
30,"MDB3-2",876579,2017-05-15 06:33:00
25,"MDB7-1",1455923,2017-05-15 06:33:00
175,"MDB3-1",265661,2017-05-15 06:33:00
26,"MDB7-2",3853597,2017-05-15 06:32:00
31,"MDB2-2",1427669,2017-05-15 06:32:00
37,"MDB5-1",116959,2017-05-15 06:32:00
30,"MDB3-2",876579,2017-05-15 06:32:00
32,"MDB4-2",81790740,2017-05-15 06:32:00
28,"MDB1-1",2328587,2017-05-15 06:32:00
36,"MDB4-1",2071730,2017-05-15 06:32:00
25,"MDB7-1",1455916,2017-05-15 06:32:00
175,"MDB3-1",265657,2017-05-15 06:32:00
29,"MDB2-1",2141915,2017-05-15 06:32:00
26,"MDB7-2",3853593,2017-05-15 06:31:00
37,"MDB5-1",116958,2017-05-15 06:31:00
33,"MDB2-3",7159211,2017-05-15 06:31:00
31,"MDB2-2",1427665,2017-05-15 06:31:00
28,"MDB1-1",2328581,2017-05-15 06:31:00
36,"MDB4-1",2071722,2017-05-15 06:31:00
32,"MDB4-2",81790723,2017-05-15 06:31:00
30,"MDB3-2",876579,2017-05-15 06:31:00
175,"MDB3-1",265652,2017-05-15 06:31:00
25,"MDB7-1",1455910,2017-05-15 06:31:00
29,"MDB2-1",2141911,2017-05-15 06:30:00
26,"MDB7-2",3853588,2017-05-15 06:30:00
33,"MDB2-3",7159211,2017-05-15 06:30:00
32,"MDB4-2",81790706,2017-05-15 06:30:00
30,"MDB3-2",876579,2017-05-15 06:30:00
175,"MDB3-1",265647,2017-05-15 06:30:00
25,"MDB7-1",1455903,2017-05-15 06:30:00
28,"MDB1-1",2328576,2017-05-15 06:30:00
36,"MDB4-1",2071715,2017-05-15 06:30:00
29,"MDB2-1",2141907,2017-05-15 06:29:00
26,"MDB7-2",3853584,2017-05-15 06:29:00
33,"MDB2-3",7159211,2017-05-15 06:29:00
37,"MDB5-1",116958,2017-05-15 06:29:00
36,"MDB4-1",2071707,2017-05-15 06:29:00
28,"MDB1-1",2328570,2017-05-15 06:29:00
30,"MDB3-2",876579,2017-05-15 06:29:00
25,"MDB7-1",1455896,2017-05-15 06:29:00
175,"MDB3-1",265643,2017-05-15 06:29:00
32,"MDB4-2",81790689,2017-05-15 06:29:00
29,"MDB2-1",2141902,2017-05-15 06:28:00
26,"MDB7-2",3853579,2017-05-15 06:28:00
31,"MDB2-2",1427656,2017-05-15 06:28:00
37,"MDB5-1",116958,2017-05-15 06:28:00
30,"MDB3-2",876579,2017-05-15 06:28:00
32,"MDB4-2",81790672,2017-05-15 06:28:00
36,"MDB4-1",2071699,2017-05-15 06:28:00
28,"MDB1-1",2328564,2017-05-15 06:28:00
175,"MDB3-1",265638,2017-05-15 06:28:00
25,"MDB7-1",1455889,2017-05-15 06:28:00
29,"MDB2-1",2141898,2017-05-15 06:27:00
26,"MDB7-2",3853575,2017-05-15 06:27:00
31,"MDB2-2",1427652,2017-05-15 06:27:00
37,"MDB5-1",116958,2017-05-15 06:27:00
33,"MDB2-3",7159211,2017-05-15 06:27:00
30,"MDB3-2",876579,2017-05-15 06:27:00
32,"MDB4-2",81790655,2017-05-15 06:27:00
36,"MDB4-1",2071692,2017-05-15 06:27:00
175,"MDB3-1",265634,2017-05-15 06:27:00
25,"MDB7-1",1455882,2017-05-15 06:27:00
28,"MDB1-1",2328559,2017-05-15 06:27:00
29,"MDB2-1",2141894,2017-05-15 06:26:00
26,"MDB7-2",3853571,2017-05-15 06:26:00
33,"MDB2-3",7159211,2017-05-15 06:26:00
37,"MDB5-1",116958,2017-05-15 06:26:00
31,"MDB2-2",1427649,2017-05-15 06:26:00
36,"MDB4-1",2071685,2017-05-15 06:26:00
30,"MDB3-2",876579,2017-05-15 06:26:00
32,"MDB4-2",81790637,2017-05-15 06:26:00
175,"MDB3-1",265629,2017-05-15 06:26:00
28,"MDB1-1",2328554,2017-05-15 06:26:00
25,"MDB7-1",1455876,2017-05-15 06:26:00
26,"MDB7-2",3853566,2017-05-15 06:25:00
33,"MDB2-3",7159211,2017-05-15 06:25:00
37,"MDB5-1",116957,2017-05-15 06:25:00
32,"MDB4-2",81790620,2017-05-15 06:25:00
30,"MDB3-2",876579,2017-05-15 06:25:00
25,"MDB7-1",1455869,2017-05-15 06:25:00
28,"MDB1-1",2328548,2017-05-15 06:25:00
175,"MDB3-1",265624,2017-05-15 06:25:00
36,"MDB4-1",2071677,2017-05-15 06:25:00
29,"MDB2-1",2141885,2017-05-15 06:24:00
26,"MDB7-2",3853562,2017-05-15 06:24:00
33,"MDB2-3",7159211,2017-05-15 06:24:00
37,"MDB5-1",116957,2017-05-15 06:24:00
31,"MDB2-2",1427642,2017-05-15 06:24:00
28,"MDB1-1",2328543,2017-05-15 06:24:00
30,"MDB3-2",876579,2017-05-15 06:24:00
25,"MDB7-1",1455862,2017-05-15 06:24:00
175,"MDB3-1",265619,2017-05-15 06:24:00
36,"MDB4-1",2071670,2017-05-15 06:24:00
32,"MDB4-2",81790602,2017-05-15 06:24:00
26,"MDB7-2",3853557,2017-05-15 06:23:00
37,"MDB5-1",116957,2017-05-15 06:23:00
28,"MDB1-1",2328538,2017-05-15 06:23:00
25,"MDB7-1",1455855,2017-05-15 06:23:00
175,"MDB3-1",265615,2017-05-15 06:23:00
30,"MDB3-2",876579,2017-05-15 06:23:00
36,"MDB4-1",2071662,2017-05-15 06:23:00
32,"MDB4-2",81790585,2017-05-15 06:23:00
26,"MDB7-2",3853553,2017-05-15 06:22:00
33,"MDB2-3",7159210,2017-05-15 06:22:00
31,"MDB2-2",1427636,2017-05-15 06:22:00
37,"MDB5-1",116957,2017-05-15 06:22:00
175,"MDB3-1",265610,2017-05-15 06:22:00
32,"MDB4-2",81790568,2017-05-15 06:22:00
30,"MDB3-2",876579,2017-05-15 06:22:00
25,"MDB7-1",1455848,2017-05-15 06:22:00
28,"MDB1-1",2328532,2017-05-15 06:22:00
36,"MDB4-1",2071655,2017-05-15 06:22:00
29,"MDB2-1",2141873,2017-05-15 06:21:00
26,"MDB7-2",3853549,2017-05-15 06:21:00
37,"MDB5-1",116957,2017-05-15 06:21:00
33,"MDB2-3",7159210,2017-05-15 06:21:00
32,"MDB4-2",81790551,2017-05-15 06:21:00
30,"MDB3-2",876579,2017-05-15 06:21:00
25,"MDB7-1",1455842,2017-05-15 06:21:00
175,"MDB3-1",265605,2017-05-15 06:21:00
36,"MDB4-1",2071648,2017-05-15 06:21:00
28,"MDB1-1",2328527,2017-05-15 06:21:00
29,"MDB2-1",2141869,2017-05-15 06:20:00
26,"MDB7-2",3853544,2017-05-15 06:20:00
31,"MDB2-2",1427630,2017-05-15 06:20:00
33,"MDB2-3",7159210,2017-05-15 06:20:00
30,"MDB3-2",876579,2017-05-15 06:20:00
32,"MDB4-2",81790533,2017-05-15 06:20:00
175,"MDB3-1",265601,2017-05-15 06:20:00
36,"MDB4-1",2071640,2017-05-15 06:20:00
25,"MDB7-1",1455835,2017-05-15 06:20:00
28,"MDB1-1",2328522,2017-05-15 06:20:00
29,"MDB2-1",2141865,2017-05-15 06:20:00
26,"MDB7-2",3853540,2017-05-15 06:19:00
31,"MDB2-2",1427626,2017-05-15 06:19:00
33,"MDB2-3",7159210,2017-05-15 06:19:00
37,"MDB5-1",116956,2017-05-15 06:19:00
36,"MDB4-1",2071632,2017-05-15 06:19:00
175,"MDB3-1",265596,2017-05-15 06:19:00
28,"MDB1-1",2328516,2017-05-15 06:19:00
32,"MDB4-2",81790516,2017-05-15 06:19:00
25,"MDB7-1",1455828,2017-05-15 06:19:00
30,"MDB3-2",876579,2017-05-15 06:19:00
29,"MDB2-1",2141860,2017-05-15 06:18:00
26,"MDB7-2",3853535,2017-05-15 06:18:00
31,"MDB2-2",1427623,2017-05-15 06:18:00
175,"MDB3-1",265591,2017-05-15 06:18:00
30,"MDB3-2",876579,2017-05-15 06:18:00
32,"MDB4-2",81790498,2017-05-15 06:18:00
36,"MDB4-1",2071624,2017-05-15 06:18:00
28,"MDB1-1",2328511,2017-05-15 06:18:00
25,"MDB7-1",1455821,2017-05-15 06:18:00
29,"MDB2-1",2141856,2017-05-15 06:18:00
26,"MDB7-2",3853531,2017-05-15 06:17:00
33,"MDB2-3",7159210,2017-05-15 06:17:00
37,"MDB5-1",116956,2017-05-15 06:17:00
31,"MDB2-2",1427620,2017-05-15 06:17:00
28,"MDB1-1",2328506,2017-05-15 06:17:00
30,"MDB3-2",876579,2017-05-15 06:17:00
32,"MDB4-2",81790481,2017-05-15 06:17:00
175,"MDB3-1",265586,2017-05-15 06:17:00
36,"MDB4-1",2071616,2017-05-15 06:17:00
25,"MDB7-1",1455814,2017-05-15 06:17:00
29,"MDB2-1",2141852,2017-05-15 06:16:00
26,"MDB7-2",3853526,2017-05-15 06:16:00
33,"MDB2-3",7159209,2017-05-15 06:16:00
37,"MDB5-1",116956,2017-05-15 06:16:00
31,"MDB2-2",1427616,2017-05-15 06:16:00
32,"MDB4-2",81790464,2017-05-15 06:16:00
25,"MDB7-1",1455808,2017-05-15 06:16:00
28,"MDB1-1",2328501,2017-05-15 06:16:00
30,"MDB3-2",876579,2017-05-15 06:16:00
36,"MDB4-1",2071609,2017-05-15 06:16:00
175,"MDB3-1",265581,2017-05-15 06:16:00
29,"MDB2-1",2141847,2017-05-15 06:15:00
26,"MDB7-2",3853522,2017-05-15 06:15:00
31,"MDB2-2",1427613,2017-05-15 06:15:00
175,"MDB3-1",265576,2017-05-15 06:15:00
28,"MDB1-1",2328496,2017-05-15 06:15:00
32,"MDB4-2",81790447,2017-05-15 06:15:00
36,"MDB4-1",2071602,2017-05-15 06:15:00
30,"MDB3-2",876579,2017-05-15 06:15:00
25,"MDB7-1",1455801,2017-05-15 06:15:00
29,"MDB2-1",2141843,2017-05-15 06:14:00
26,"MDB7-2",3853518,2017-05-15 06:14:00
31,"MDB2-2",1427610,2017-05-15 06:14:00
37,"MDB5-1",116955,2017-05-15 06:14:00
33,"MDB2-3",7159209,2017-05-15 06:14:00
36,"MDB4-1",2071594,2017-05-15 06:14:00
30,"MDB3-2",876579,2017-05-15 06:14:00
28,"MDB1-1",2328491,2017-05-15 06:14:00
175,"MDB3-1",265570,2017-05-15 06:14:00
32,"MDB4-2",81790430,2017-05-15 06:14:00
25,"MDB7-1",1455794,2017-05-15 06:14:00
26,"MDB7-2",3853513,2017-05-15 06:13:00
37,"MDB5-1",116955,2017-05-15 06:13:00
31,"MDB2-2",1427606,2017-05-15 06:13:00
32,"MDB4-2",81790414,2017-05-15 06:13:00
175,"MDB3-1",265565,2017-05-15 06:13:00
28,"MDB1-1",2328486,2017-05-15 06:13:00
36,"MDB4-1",2071587,2017-05-15 06:13:00
25,"MDB7-1",1455787,2017-05-15 06:13:00
30,"MDB3-2",876579,2017-05-15 06:13:00
29,"MDB2-1",2141834,2017-05-15 06:12:00
26,"MDB7-2",3853509,2017-05-15 06:12:00
37,"MDB5-1",116955,2017-05-15 06:12:00
33,"MDB2-3",7159209,2017-05-15 06:12:00
31,"MDB2-2",1427603,2017-05-15 06:12:00
28,"MDB1-1",2328481,2017-05-15 06:12:00
32,"MDB4-2",81790397,2017-05-15 06:12:00
36,"MDB4-1",2071580,2017-05-15 06:12:00
25,"MDB7-1",1455780,2017-05-15 06:12:00
175,"MDB3-1",265560,2017-05-15 06:12:00
30,"MDB3-2",876579,2017-05-15 06:12:00
29,"MDB2-1",2141830,2017-05-15 06:11:00
26,"MDB7-2",3853504,2017-05-15 06:11:00
33,"MDB2-3",7159209,2017-05-15 06:11:00
37,"MDB5-1",116954,2017-05-15 06:11:00
31,"MDB2-2",1427600,2017-05-15 06:11:00
30,"MDB3-2",876579,2017-05-15 06:11:00
32,"MDB4-2",81790380,2017-05-15 06:11:00
28,"MDB1-1",2328476,2017-05-15 06:11:00
25,"MDB7-1",1455774,2017-05-15 06:11:00
175,"MDB3-1",265556,2017-05-15 06:11:00
36,"MDB4-1",2071573,2017-05-15 06:11:00
29,"MDB2-1",2141825,2017-05-15 06:10:00
26,"MDB7-2",3853500,2017-05-15 06:10:00
37,"MDB5-1",116954,2017-05-15 06:10:00
31,"MDB2-2",1427597,2017-05-15 06:10:00
33,"MDB2-3",7159209,2017-05-15 06:10:00
30,"MDB3-2",876579,2017-05-15 06:10:00
175,"MDB3-1",265552,2017-05-15 06:10:00
25,"MDB7-1",1455767,2017-05-15 06:10:00
28,"MDB1-1",2328471,2017-05-15 06:10:00
36,"MDB4-1",2071566,2017-05-15 06:10:00
32,"MDB4-2",81790364,2017-05-15 06:10:00
29,"MDB2-1",2141821,2017-05-15 06:09:00
26,"MDB7-2",3853496,2017-05-15 06:09:00
37,"MDB5-1",116954,2017-05-15 06:09:00
33,"MDB2-3",7159209,2017-05-15 06:09:00
32,"MDB4-2",81790348,2017-05-15 06:09:00
25,"MDB7-1",1455760,2017-05-15 06:09:00
28,"MDB1-1",2328466,2017-05-15 06:09:00
36,"MDB4-1",2071559,2017-05-15 06:09:00
175,"MDB3-1",265549,2017-05-15 06:09:00
30,"MDB3-2",876579,2017-05-15 06:09:00
29,"MDB2-1",2141816,2017-05-15 06:08:00
26,"MDB7-2",3853492,2017-05-15 06:08:00
37,"MDB5-1",116954,2017-05-15 06:08:00
30,"MDB3-2",876579,2017-05-15 06:08:00
32,"MDB4-2",81790332,2017-05-15 06:08:00
25,"MDB7-1",1455753,2017-05-15 06:08:00
28,"MDB1-1",2328461,2017-05-15 06:08:00
36,"MDB4-1",2071552,2017-05-15 06:08:00
175,"MDB3-1",265546,2017-05-15 06:08:00
29,"MDB2-1",2141812,2017-05-15 06:08:00
26,"MDB7-2",3853487,2017-05-15 06:07:00
31,"MDB2-2",1427587,2017-05-15 06:07:00
37,"MDB5-1",116954,2017-05-15 06:07:00
36,"MDB4-1",2071545,2017-05-15 06:07:00
32,"MDB4-2",81790316,2017-05-15 06:07:00
175,"MDB3-1",265543,2017-05-15 06:07:00
25,"MDB7-1",1455747,2017-05-15 06:07:00
28,"MDB1-1",2328456,2017-05-15 06:07:00
30,"MDB3-2",876579,2017-05-15 06:07:00
29,"MDB2-1",2141808,2017-05-15 06:07:00
26,"MDB7-2",3853482,2017-05-15 06:06:00
33,"MDB2-3",7159208,2017-05-15 06:06:00
31,"MDB2-2",1427584,2017-05-15 06:06:00
37,"MDB5-1",116953,2017-05-15 06:06:00
28,"MDB1-1",2328451,2017-05-15 06:06:00
30,"MDB3-2",876579,2017-05-15 06:06:00
32,"MDB4-2",81790299,2017-05-15 06:06:00
175,"MDB3-1",265540,2017-05-15 06:06:00
36,"MDB4-1",2071538,2017-05-15 06:06:00
25,"MDB7-1",1455740,2017-05-15 06:06:00
29,"MDB2-1",2141803,2017-05-15 06:05:00
26,"MDB7-2",3853478,2017-05-15 06:05:00
33,"MDB2-3",7159208,2017-05-15 06:05:00
30,"MDB3-2",876579,2017-05-15 06:05:00
28,"MDB1-1",2328446,2017-05-15 06:05:00
25,"MDB7-1",1455733,2017-05-15 06:05:00
175,"MDB3-1",265537,2017-05-15 06:05:00
32,"MDB4-2",81790283,2017-05-15 06:05:00
36,"MDB4-1",2071531,2017-05-15 06:05:00
29,"MDB2-1",2141799,2017-05-15 06:04:00
26,"MDB7-2",3853474,2017-05-15 06:04:00
37,"MDB5-1",116953,2017-05-15 06:04:00
31,"MDB2-2",1427577,2017-05-15 06:04:00
33,"MDB2-3",7159208,2017-05-15 06:04:00
175,"MDB3-1",265534,2017-05-15 06:04:00
32,"MDB4-2",81790267,2017-05-15 06:04:00
36,"MDB4-1",2071524,2017-05-15 06:04:00
30,"MDB3-2",876579,2017-05-15 06:04:00
28,"MDB1-1",2328442,2017-05-15 06:04:00
25,"MDB7-1",1455726,2017-05-15 06:04:00
29,"MDB2-1",2141794,2017-05-15 06:03:00
26,"MDB7-2",3853470,2017-05-15 06:03:00
31,"MDB2-2",1427574,2017-05-15 06:03:00
37,"MDB5-1",116953,2017-05-15 06:03:00
30,"MDB3-2",876579,2017-05-15 06:03:00
36,"MDB4-1",2071517,2017-05-15 06:03:00
32,"MDB4-2",81790251,2017-05-15 06:03:00
28,"MDB1-1",2328437,2017-05-15 06:03:00
175,"MDB3-1",265531,2017-05-15 06:03:00
25,"MDB7-1",1455719,2017-05-15 06:03:00
29,"MDB2-1",2141790,2017-05-15 06:03:00
26,"MDB7-2",3853465,2017-05-15 06:02:00
31,"MDB2-2",1427571,2017-05-15 06:02:00
33,"MDB2-3",7159208,2017-05-15 06:02:00
28,"MDB1-1",2328432,2017-05-15 06:02:00
30,"MDB3-2",876579,2017-05-15 06:02:00
175,"MDB3-1",265528,2017-05-15 06:02:00
36,"MDB4-1",2071510,2017-05-15 06:02:00
32,"MDB4-2",81790235,2017-05-15 06:02:00
25,"MDB7-1",1455713,2017-05-15 06:02:00
29,"MDB2-1",2141785,2017-05-15 06:02:00
26,"MDB7-2",3853461,2017-05-15 06:01:00
31,"MDB2-2",1427567,2017-05-15 06:01:00
37,"MDB5-1",116952,2017-05-15 06:01:00
33,"MDB2-3",7159208,2017-05-15 06:01:00
175,"MDB3-1",265525,2017-05-15 06:01:00
28,"MDB1-1",2328427,2017-05-15 06:01:00
36,"MDB4-1",2071503,2017-05-15 06:01:00
32,"MDB4-2",81790219,2017-05-15 06:01:00
25,"MDB7-1",1455706,2017-05-15 06:01:00
30,"MDB3-2",876579,2017-05-15 06:01:00
26,"MDB7-2",3853456,2017-05-15 06:00:00
31,"MDB2-2",1427564,2017-05-15 06:00:00
32,"MDB4-2",81790203,2017-05-15 06:00:00
25,"MDB7-1",1455699,2017-05-15 06:00:00
175,"MDB3-1",265522,2017-05-15 06:00:00
28,"MDB1-1",2328422,2017-05-15 06:00:00
30,"MDB3-2",876579,2017-05-15 06:00:00
36,"MDB4-1",2071496,2017-05-15 06:00:00
26,"MDB7-2",3853452,2017-05-15 05:59:00
33,"MDB2-3",7159207,2017-05-15 05:59:00
31,"MDB2-2",1427561,2017-05-15 05:59:00
37,"MDB5-1",116952,2017-05-15 05:59:00
28,"MDB1-1",2328418,2017-05-15 05:59:00
36,"MDB4-1",2071489,2017-05-15 05:59:00
32,"MDB4-2",81790187,2017-05-15 05:59:00
25,"MDB7-1",1455692,2017-05-15 05:59:00
175,"MDB3-1",265519,2017-05-15 05:59:00
30,"MDB3-2",876579,2017-05-15 05:59:00
